tweet_id,brand,text,user,date,sentiment,likes,retweets,replies,followers,following,engagement_rate,hashtags,mentions,fake_label,ctr,conversion_rate,impressions,age,gender,location,interest
21376,Meta,Meta partners with another company,user_67,2024-04-28,positive,6223,4684,1167,9004,7543,0.144,#AI #Update #Trending,user_46 user_32 user_7,real,0.057,0.07,43211,31,Other,Singapore,Shopping
21377,Tesla,Tesla faces criticism online,user_55,2024-07-18,negative,7531,3011,593,147824,1690,5.1582,#Sale,user_54 user_9,fake,0.019,0.075,1460,51,Male,UK,Shopping
21378,Netflix,Netflix sales skyrocket after announcement,user_66,2024-01-02,neutral,14096,4048,519,114949,6790,0.1751,#Launch,,fake,0.059,0.075,80483,26,Other,Singapore,Shopping
21379,Microsoft,Microsoft receives positive feedback,user_62,2024-05-15,neutral,9938,1397,924,192902,2333,0.3532,#Trending,user_7 user_56,real,0.032,0.036,28141,36,Male,Singapore,Shopping
21380,Amazon,Amazon sales skyrocket after announcement,user_34,2024-06-08,neutral,9006,4786,66,11268,5671,0.2618,#ML #Breaking,,fake,0.079,0.016,34395,46,Other,USA,Gaming
21381,Google,Google users complain about bug,user_28,2024-02-22,neutral,6167,3770,404,126851,75,0.1458,#Sale #AI #ML,user_40,fake,0.077,0.091,42289,22,Other,UK,Gaming
21382,Amazon,Amazon faces criticism online,user_92,2024-04-08,positive,8237,4839,604,35661,3227,0.4931,#Sale #Trending,,fake,0.035,0.047,16706,46,Male,Germany,Finance
21383,Samsung,Samsung launches new AI feature,user_69,2024-05-26,neutral,14501,3731,618,144013,711,0.4477,#Sale #ML #Launch,user_32,real,0.039,0.024,32387,40,Female,Germany,Gaming
21384,Tesla,Tesla users complain about bug,user_29,2024-05-25,positive,7953,4098,202,16698,5443,0.3883,#Sale #ML,user_73 user_10 user_4,fake,0.061,0.034,20482,30,Female,UK,Finance
21385,Apple,Apple sales skyrocket after announcement,user_75,2024-01-12,neutral,13320,3694,83,251,4805,0.4613,#Trending #Update,user_59 user_87 user_72,real,0.024,0.04,28876,25,Male,Australia,Shopping
21386,Meta,Meta receives positive feedback,user_22,2024-07-15,neutral,9410,1970,1080,45393,210,0.1917,#AI,user_75 user_26,fake,0.025,0.02,49082,26,Male,Canada,AI
21387,Google,Google sales skyrocket after announcement,user_68,2024-02-24,positive,13228,1490,1950,88510,7777,0.2153,#Breaking,user_23 user_27 user_100,fake,0.104,0.012,61433,49,Female,Singapore,Gaming
21388,OpenAI,OpenAI launches new AI feature,user_76,2024-03-22,neutral,3127,1440,429,35003,2583,0.0319,#Tech,,real,0.077,0.055,98117,58,Male,Canada,AI
21389,Samsung,Samsung users complain about bug,user_46,2024-01-01,positive,7763,3935,1012,124499,4310,0.7628,#ML,,real,0.145,0.022,10177,21,Other,Canada,Movies
21390,Apple,Apple announces new product,user_96,2024-02-13,negative,13928,1756,116,178630,5514,3.469,#Breaking #Update #ML,user_75 user_100,real,0.118,0.006,4015,26,Other,USA,Shopping
21391,Samsung,Samsung receives positive feedback,user_54,2024-03-24,negative,1042,2346,29,191586,2009,0.0126,#Sale,user_34 user_21 user_92,fake,0.022,0.088,82864,49,Other,USA,Finance
21392,Microsoft,Microsoft introduces new service,user_98,2024-03-01,negative,7465,3231,1864,99774,3303,0.0916,#Update,user_69,fake,0.095,0.045,81497,23,Female,Singapore,Tech
21393,Samsung,Samsung announces new product,user_7,2024-03-02,positive,4647,591,444,67136,1489,0.132,#Sale #Breaking #Trending,user_85 user_99 user_92,real,0.059,0.038,35209,16,Other,Germany,Gaming
21394,Netflix,Netflix launches new AI feature,user_25,2024-04-21,positive,8784,3554,764,48822,4231,0.1289,#Sale,user_16 user_40 user_32,real,0.105,0.008,68159,33,Male,Singapore,AI
21395,Google,Google trending across social media,user_97,2024-03-22,positive,994,671,1271,47670,7965,0.0114,#Tech #ML #Breaking,,real,0.168,0.055,86881,57,Male,UK,Tech
21396,OpenAI,OpenAI users complain about bug,user_28,2024-04-04,negative,5402,1235,511,118153,235,0.1252,#Launch,user_60,real,0.179,0.072,43161,25,Female,Canada,Tech
21397,Netflix,Netflix users complain about bug,user_54,2024-03-25,neutral,9235,2841,287,79868,7682,0.0932,#AI #Trending #Update,user_89 user_46 user_59,fake,0.178,0.018,99107,51,Female,Singapore,AI
21398,Tesla,Tesla trending across social media,user_9,2024-03-09,neutral,3627,2948,1602,52611,2964,0.0447,#Launch #Trending #Tech,,real,0.132,0.052,81174,51,Male,Germany,Startups
21399,OpenAI,OpenAI trending across social media,user_57,2024-04-03,negative,9011,3192,1415,11775,5804,0.207,#Launch,user_37,real,0.07,0.042,43523,35,Female,UK,Gaming
21400,Tesla,Tesla introduces new service,user_89,2024-01-18,positive,10024,1188,682,171511,2779,0.1364,#Tech,user_10 user_23,fake,0.123,0.015,73479,27,Female,Australia,Tech
21401,Tesla,Tesla receives positive feedback,user_58,2024-03-30,neutral,1742,2501,445,26258,299,0.301,#AI #Tech #Launch,,real,0.151,0.069,5787,45,Female,India,AI
21402,Apple,Apple faces criticism online,user_45,2024-03-25,neutral,12125,406,1727,27814,6107,0.1568,#Launch #Sale,user_99 user_91 user_33,fake,0.07,0.055,77342,16,Female,Germany,Startups
21403,Netflix,Netflix faces criticism online,user_75,2024-05-07,positive,3919,4255,1103,86686,2998,0.2407,#AI,user_33 user_38 user_10,real,0.027,0.036,16282,27,Male,Canada,Shopping
21404,Tesla,Tesla users complain about bug,user_65,2024-04-13,positive,1684,3695,12,94136,1415,0.0236,#Update,user_62 user_39,real,0.126,0.014,71417,25,Female,Singapore,Startups
21405,Amazon,Amazon introduces new service,user_33,2024-01-13,positive,6009,3880,155,46613,7613,0.2906,#Tech,,fake,0.065,0.085,20677,40,Female,Singapore,Tech
21406,Apple,Apple trending across social media,user_52,2024-07-11,negative,10828,3490,201,88160,7369,0.274,#Tech #Breaking #Sale,user_24 user_14 user_65,fake,0.191,0.057,39512,47,Female,Germany,Tech
21407,Apple,Apple receives positive feedback,user_85,2024-06-03,positive,2464,3378,128,149590,4741,0.0521,#AI #ML #Breaking,,real,0.183,0.067,47271,39,Female,Australia,Movies
21408,Tesla,Tesla faces criticism online,user_39,2024-05-06,neutral,10191,1064,1865,144109,2785,0.1486,#Launch,,fake,0.026,0.062,68575,27,Female,Singapore,Startups
21409,Amazon,Amazon trending across social media,user_31,2024-03-04,positive,1868,891,119,159808,1355,0.0193,#Sale #Launch,,real,0.058,0.006,96897,37,Female,UK,AI
21410,Apple,Apple receives positive feedback,user_70,2024-04-06,neutral,6497,2016,21,150807,600,0.102,#Launch #Sale,user_47 user_96 user_90,fake,0.025,0.044,63722,51,Female,Canada,Startups
21411,Apple,Apple faces criticism online,user_37,2024-06-23,negative,7043,3762,1265,27209,4347,0.4189,#Launch,user_98,fake,0.082,0.092,16812,40,Female,Australia,Startups
21412,Tesla,Tesla trending across social media,user_13,2024-04-13,neutral,14656,754,1139,162225,4355,0.4373,#Tech #AI #ML,user_38 user_47,real,0.058,0.019,33512,21,Male,Australia,Startups
21413,OpenAI,OpenAI introduces new service,user_91,2024-05-09,negative,5915,2245,1119,133735,2036,0.1135,#Tech #Update #Launch,,real,0.011,0.074,52109,42,Other,Germany,Startups
21414,Amazon,Amazon introduces new service,user_64,2024-06-29,positive,14357,4518,535,194052,3816,0.2581,#Trending #AI #Breaking,user_86 user_77 user_26,real,0.037,0.047,55625,29,Female,Singapore,Shopping
21415,Microsoft,Microsoft faces criticism online,user_10,2024-01-26,positive,315,4240,591,30734,7951,0.0035,#ML #AI #Sale,user_67,fake,0.147,0.047,90900,51,Male,Singapore,Tech
21416,OpenAI,OpenAI releases major update,user_25,2024-06-20,neutral,8354,603,1770,11961,3689,0.4336,#ML,user_1 user_59,real,0.124,0.027,19266,38,Female,UK,Finance
21417,Apple,Apple launches new AI feature,user_95,2024-04-14,positive,5277,1713,1890,21241,6254,0.1034,#Launch,user_43 user_96 user_83,fake,0.066,0.01,51028,21,Other,Canada,AI
21418,Flipkart,Flipkart announces new product,user_11,2024-02-04,positive,1417,1868,1714,104056,3456,0.0327,#ML #Tech #Update,user_90 user_81 user_95,fake,0.105,0.038,43275,48,Female,Germany,AI
21419,Amazon,Amazon introduces new service,user_17,2024-05-25,neutral,406,2920,1183,172789,4546,0.0372,#ML #Breaking #Sale,,fake,0.022,0.085,10923,35,Male,Singapore,Finance
21420,Flipkart,Flipkart releases major update,user_40,2024-03-28,neutral,10617,438,1481,49987,184,0.1674,#ML #Trending #Tech,user_61 user_3,fake,0.133,0.032,63434,40,Female,UK,Gaming
21421,Samsung,Samsung receives positive feedback,user_42,2024-05-31,positive,10449,4055,636,101917,1586,0.4817,#Launch #Tech,user_35 user_91,real,0.123,0.07,21693,31,Male,Australia,Movies
21422,Amazon,Amazon receives positive feedback,user_46,2024-04-30,negative,4217,3926,345,128005,4202,0.0516,#Breaking #Tech #AI,user_31 user_17,real,0.053,0.08,81787,31,Female,UK,Shopping
21423,Samsung,Samsung sales skyrocket after announcement,user_28,2024-02-20,negative,4796,1815,994,123182,3415,0.0754,#Update #ML #Trending,,fake,0.031,0.092,63621,21,Other,USA,Finance
21424,Microsoft,Microsoft releases major update,user_80,2024-02-15,positive,4958,4313,119,130081,6677,0.0643,#Sale #Trending #Update,user_16,fake,0.159,0.023,77093,24,Other,Germany,Tech
21425,Amazon,Amazon receives positive feedback,user_35,2024-01-24,positive,4894,2979,1152,177838,5808,0.0557,#Breaking #ML #Trending,user_96,real,0.165,0.025,87803,48,Male,Australia,Movies
21426,Apple,Apple receives positive feedback,user_37,2024-03-24,neutral,2036,1306,1451,164828,3921,0.0504,#ML,user_13 user_21 user_28,fake,0.091,0.022,40431,23,Other,USA,Movies
21427,Amazon,Amazon users complain about bug,user_62,2024-04-05,neutral,12100,4517,945,142862,3393,0.1868,#Launch,user_71 user_50,fake,0.123,0.056,64783,45,Other,Germany,Shopping
21428,OpenAI,OpenAI announces new product,user_70,2024-03-02,negative,5097,1131,1074,168867,4224,0.0796,#ML #Sale,user_78 user_22,fake,0.159,0.014,64029,45,Male,Singapore,Shopping
21429,Google,Google releases major update,user_44,2024-03-17,positive,7854,4420,1453,161925,5782,0.9046,#ML,user_76 user_27,fake,0.1,0.088,8682,53,Female,India,Movies
21430,Microsoft,Microsoft users complain about bug,user_18,2024-03-22,negative,3329,3123,593,49320,1860,0.0374,#ML,user_68 user_56 user_71,fake,0.156,0.025,88915,39,Other,USA,Tech
21431,Meta,Meta sales skyrocket after announcement,user_41,2024-06-07,neutral,3596,3006,1987,108980,2115,0.0452,#Trending #AI,user_44 user_71,fake,0.193,0.026,79548,22,Other,India,Movies
21432,Meta,Meta introduces new service,user_59,2024-01-03,positive,2336,4220,460,83824,6732,0.0416,#ML,user_81 user_96,fake,0.149,0.051,56198,28,Other,Germany,Shopping
21433,Amazon,Amazon faces criticism online,user_32,2024-05-20,neutral,13695,2375,1933,129579,3852,0.1703,#Sale #Trending,user_58 user_85,real,0.062,0.087,80397,39,Female,Singapore,Tech
21434,Meta,Meta partners with another company,user_55,2024-06-24,positive,7206,731,319,174741,2987,0.1279,#Sale #ML,,real,0.085,0.091,56320,25,Female,UK,Tech
21435,Amazon,Amazon announces new product,user_52,2024-07-09,neutral,7581,3166,1901,178735,4802,0.0969,#Sale #Breaking,user_27 user_57 user_56,fake,0.137,0.051,78195,23,Female,Singapore,Finance
21436,Samsung,Samsung introduces new service,user_51,2024-05-07,negative,14838,385,1786,12201,5062,2.2835,#Sale #AI,user_47 user_17,fake,0.2,0.023,6498,26,Female,USA,Movies
21437,Meta,Meta launches new AI feature,user_52,2024-05-14,negative,600,2384,1938,57424,6039,0.007,#Update #Breaking,user_14 user_30,real,0.118,0.043,85510,38,Other,Canada,AI
21438,OpenAI,OpenAI trending across social media,user_50,2024-06-11,neutral,6340,1217,1008,199870,1354,0.0842,#Breaking #ML,user_15 user_76 user_44,real,0.094,0.032,75313,43,Female,USA,Finance
21439,Samsung,Samsung trending across social media,user_38,2024-07-12,negative,7077,3952,908,111317,5335,0.0784,#Update #Launch,,real,0.164,0.005,90248,59,Other,Germany,Startups
21440,Google,Google releases major update,user_54,2024-01-07,positive,7542,1592,982,19152,4023,0.087,#Tech,user_77 user_33 user_42,real,0.056,0.028,86735,25,Female,Canada,Shopping
21441,Apple,Apple faces criticism online,user_3,2024-07-07,negative,6773,1112,368,139498,967,0.0811,#Breaking,user_49,real,0.063,0.088,83537,28,Female,Canada,Startups
21442,OpenAI,OpenAI launches new AI feature,user_25,2024-05-10,neutral,2647,2195,1512,170755,4377,0.0292,#Tech #Launch,user_67 user_97,fake,0.045,0.08,90569,16,Female,USA,AI
21443,Netflix,Netflix launches new AI feature,user_1,2024-05-26,neutral,4632,2503,1824,92806,801,0.1233,#Breaking #Launch #Update,user_32,real,0.183,0.081,37580,58,Female,Australia,Finance
21444,Google,Google partners with another company,user_44,2024-01-02,negative,11148,3169,1746,79037,3033,3.4525,#Sale #Launch #Tech,user_31 user_42,real,0.021,0.073,3229,21,Male,Singapore,Tech
21445,Meta,Meta users complain about bug,user_60,2024-06-26,negative,4636,3918,899,29511,6941,0.0478,#Update #ML #Breaking,user_88 user_22,real,0.167,0.018,97079,35,Other,UK,Finance
21446,Netflix,Netflix introduces new service,user_1,2024-04-06,negative,8178,1389,1770,36925,7906,0.1994,#Update,user_3,real,0.077,0.058,41005,53,Female,Australia,Finance
21447,Apple,Apple partners with another company,user_78,2024-02-22,positive,14182,2484,1153,153032,4087,0.4403,#Sale #Tech,,fake,0.028,0.04,32209,46,Other,UK,Gaming
21448,Microsoft,Microsoft users complain about bug,user_69,2024-07-06,positive,4319,4036,1180,170193,2584,0.6877,#Tech #Breaking #ML,user_93 user_9 user_18,fake,0.046,0.077,6280,18,Other,Canada,Movies
21449,Tesla,Tesla sales skyrocket after announcement,user_39,2024-02-16,neutral,413,2358,1437,27094,2420,0.0106,#AI #Sale #Tech,user_63 user_71,real,0.039,0.024,39115,46,Male,India,Gaming
21450,Flipkart,Flipkart partners with another company,user_55,2024-03-09,positive,7942,2810,1885,76623,3220,0.3651,#Trending #Breaking #ML,user_36 user_28,fake,0.157,0.045,21755,25,Other,Canada,Startups
21451,OpenAI,OpenAI faces criticism online,user_78,2024-02-01,neutral,4698,4161,575,107955,4520,0.099,#Sale,,fake,0.137,0.031,47447,18,Male,India,Tech
21452,Flipkart,Flipkart partners with another company,user_67,2024-01-18,positive,13048,3906,473,164815,2704,0.2137,#Update #Trending #Tech,user_37 user_29,real,0.154,0.062,61059,39,Female,Canada,Tech
21453,Flipkart,Flipkart faces criticism online,user_41,2024-03-08,positive,9659,4534,1922,40413,4073,0.1058,#Launch,user_20 user_58,fake,0.119,0.055,91336,58,Male,UK,AI
21454,Apple,Apple users complain about bug,user_21,2024-02-24,negative,953,1229,1452,1689,1042,0.4428,#Trending #Tech,user_97 user_81,real,0.124,0.034,2152,55,Other,Canada,AI
21455,Microsoft,Microsoft announces new product,user_24,2024-07-17,negative,9923,2430,1840,51681,4571,0.1082,#AI #Update #ML,,real,0.17,0.071,91725,29,Other,USA,Startups
21456,Meta,Meta announces new product,user_97,2024-02-10,positive,974,2564,716,112322,6557,0.0325,#Tech,user_79 user_37,real,0.187,0.071,29959,43,Female,Germany,Tech
21457,Microsoft,Microsoft users complain about bug,user_91,2024-05-24,negative,8945,1083,1094,54910,2204,0.1256,#Update,,real,0.05,0.073,71222,53,Female,Canada,Movies
21458,Netflix,Netflix releases major update,user_49,2024-05-06,neutral,14649,4590,649,89299,670,0.8358,#ML #Tech,user_19 user_6,fake,0.152,0.014,17526,22,Male,UK,Movies
21459,Apple,Apple partners with another company,user_27,2024-02-27,positive,10342,2629,1561,33045,682,0.1632,#Trending #Update,user_74 user_42,real,0.043,0.062,63380,37,Other,Canada,AI
21460,OpenAI,OpenAI introduces new service,user_17,2024-02-27,neutral,14840,2697,1834,164206,6266,0.2282,#Sale,,real,0.195,0.028,65038,37,Male,USA,Movies
21461,Meta,Meta users complain about bug,user_57,2024-02-07,positive,6452,2566,875,166955,4157,0.0838,#Update,,fake,0.046,0.093,76959,51,Female,Australia,Tech
21462,OpenAI,OpenAI partners with another company,user_19,2024-01-25,neutral,4645,1485,572,31831,4428,0.0982,#Update #Tech #ML,user_30 user_50 user_2,real,0.15,0.053,47283,23,Female,USA,Finance
21463,Samsung,Samsung launches new AI feature,user_60,2024-03-28,positive,13650,1590,619,84032,5823,0.2219,#AI #Launch #Sale,user_98 user_66,fake,0.141,0.055,61506,56,Other,Canada,Finance
21464,Samsung,Samsung introduces new service,user_35,2024-04-10,negative,4062,1869,1239,155206,4765,0.0566,#Update,user_91 user_76 user_12,real,0.086,0.014,71788,51,Female,Canada,Movies
21465,Amazon,Amazon users complain about bug,user_77,2024-03-13,positive,7170,3786,1432,145842,1413,0.5496,#Update,user_8,real,0.106,0.078,13047,27,Other,Australia,Startups
21466,Apple,Apple trending across social media,user_87,2024-02-16,neutral,12493,4805,877,190075,4205,0.3377,#Tech,user_56,fake,0.047,0.008,36995,16,Female,Singapore,Shopping
21467,OpenAI,OpenAI partners with another company,user_19,2024-05-20,negative,14335,2837,1797,36731,1787,0.5796,#Launch,user_23,fake,0.088,0.018,24731,54,Other,Australia,Finance
21468,Microsoft,Microsoft partners with another company,user_54,2024-05-09,negative,5173,1788,288,30460,2523,0.0571,#ML #Breaking #Sale,user_100 user_53 user_62,real,0.131,0.014,90576,39,Female,USA,Movies
21469,Flipkart,Flipkart users complain about bug,user_57,2024-01-26,positive,7547,1694,296,117192,631,0.1232,#Trending #Tech,,fake,0.128,0.024,61262,47,Other,India,Tech
21470,Netflix,Netflix launches new AI feature,user_62,2024-04-08,neutral,12873,2342,430,108443,5432,0.2376,#Breaking #Trending #AI,,real,0.011,0.077,54168,48,Male,Singapore,Tech
21471,Microsoft,Microsoft receives positive feedback,user_23,2024-01-31,negative,11261,913,1476,106720,5224,0.3705,#Breaking #AI,user_13 user_37 user_90,real,0.116,0.058,30398,26,Male,USA,AI
21472,Flipkart,Flipkart faces criticism online,user_74,2024-03-17,positive,8732,3083,1759,39299,7248,0.2596,#Sale #AI,user_30 user_78,real,0.011,0.012,33641,21,Other,Germany,Startups
21473,Netflix,Netflix releases major update,user_83,2024-04-14,negative,3073,1811,1213,72190,538,0.065,#Breaking #Update,user_7,fake,0.146,0.091,47245,41,Male,India,Movies
21474,Samsung,Samsung users complain about bug,user_76,2024-01-28,negative,4145,2175,296,68983,5401,0.0707,#Launch #ML #Tech,user_84 user_95,real,0.162,0.037,58662,47,Female,Germany,Shopping
21475,Microsoft,Microsoft sales skyrocket after announcement,user_37,2024-06-06,neutral,1039,3466,323,121367,3845,0.0138,#Tech #Sale #Update,user_64,fake,0.159,0.019,75291,26,Other,India,Tech
21476,Apple,Apple partners with another company,user_64,2024-01-15,negative,14681,2601,675,139236,1568,1.03,#Launch #Update #Sale,user_34 user_7 user_6,real,0.048,0.037,14253,39,Other,India,Finance
21477,Netflix,Netflix faces criticism online,user_90,2024-04-14,neutral,10886,2215,1422,102779,1716,0.5444,#AI #Tech,user_2,real,0.178,0.077,19996,48,Male,Australia,AI
21478,Samsung,Samsung users complain about bug,user_2,2024-03-25,neutral,5399,1621,724,149210,3770,0.0633,#Sale,,real,0.019,0.073,85350,35,Other,Germany,Startups
21479,Netflix,Netflix introduces new service,user_10,2024-03-30,positive,5341,1793,1215,69084,1867,0.0719,#Launch #Tech #Update,,fake,0.133,0.067,74275,51,Male,UK,Tech
21480,Samsung,Samsung users complain about bug,user_11,2024-03-10,positive,403,3912,1162,197886,3096,0.0055,#Update #Sale,user_22 user_31,fake,0.141,0.064,72719,29,Female,Australia,Gaming
21481,Meta,Meta partners with another company,user_90,2024-07-15,neutral,11797,140,407,20083,7378,1.2601,#Breaking #Sale,user_64,real,0.015,0.08,9362,52,Male,Canada,Tech
21482,Tesla,Tesla faces criticism online,user_37,2024-04-23,neutral,4899,1242,685,62365,1935,0.1537,#Sale,,real,0.014,0.006,31864,46,Other,Australia,AI
21483,Microsoft,Microsoft releases major update,user_35,2024-01-10,negative,10301,2829,43,73879,5643,0.1096,#Update #Breaking #Trending,user_78 user_81 user_35,real,0.094,0.042,93971,33,Other,USA,Gaming
21484,OpenAI,OpenAI partners with another company,user_53,2024-07-16,negative,12427,2845,870,22900,1739,0.1667,#Tech #Breaking #Trending,user_67 user_37,real,0.054,0.047,74530,53,Other,USA,Gaming
21485,Tesla,Tesla receives positive feedback,user_88,2024-01-30,negative,11486,4450,1380,176355,6195,0.5019,#ML #Sale #Tech,,fake,0.175,0.017,22887,24,Male,Australia,Finance
21486,Tesla,Tesla faces criticism online,user_46,2024-02-02,negative,7420,2293,534,72435,142,0.1193,#Sale #Update #Breaking,user_36 user_87 user_45,fake,0.125,0.057,62212,52,Other,India,Movies
21487,OpenAI,OpenAI sales skyrocket after announcement,user_43,2024-04-28,neutral,10182,989,819,109133,2757,6.4402,#AI #ML,user_78 user_83,real,0.114,0.026,1581,56,Other,UK,Gaming
21488,Apple,Apple partners with another company,user_36,2024-01-03,neutral,6875,2422,1314,5942,4646,0.1611,#Breaking,user_38,real,0.128,0.011,42668,35,Other,Germany,Movies
21489,Microsoft,Microsoft announces new product,user_26,2024-04-01,neutral,8857,1208,1025,51741,1225,0.1573,#Breaking,,fake,0.151,0.018,56302,51,Female,Canada,Tech
21490,Apple,Apple partners with another company,user_82,2024-03-11,positive,4334,3233,323,195192,2973,0.3052,#Update,user_15 user_27 user_10,fake,0.183,0.04,14200,49,Female,Germany,Startups
21491,Amazon,Amazon users complain about bug,user_32,2024-06-27,neutral,593,9,55,153676,1456,0.0086,#Sale,user_27 user_96,real,0.081,0.018,69181,54,Male,Germany,AI
21492,Meta,Meta sales skyrocket after announcement,user_97,2024-05-27,negative,12243,2898,295,138929,2666,3.5466,#Breaking #Trending #Launch,user_91 user_32 user_41,real,0.11,0.034,3452,41,Other,Canada,Finance
21493,Samsung,Samsung partners with another company,user_32,2024-07-06,negative,11156,3974,1552,1723,1106,0.3254,#AI #Tech #Launch,user_75 user_90 user_61,fake,0.111,0.089,34289,24,Other,Canada,Finance
21494,Microsoft,Microsoft sales skyrocket after announcement,user_25,2024-02-10,neutral,1863,4159,1644,78814,3390,0.0188,#Tech #Update #ML,user_57 user_18 user_37,fake,0.132,0.081,99206,40,Other,USA,Startups
21495,Netflix,Netflix receives positive feedback,user_8,2024-04-11,neutral,13436,3893,1121,93997,2117,0.1642,#Launch,user_93 user_64 user_11,real,0.087,0.058,81835,56,Male,India,Finance
21496,Netflix,Netflix launches new AI feature,user_17,2024-07-02,negative,13437,2463,248,82317,3166,0.2539,#ML #Tech #Update,,fake,0.187,0.047,52912,48,Male,Singapore,Startups
21497,Meta,Meta faces criticism online,user_39,2024-03-28,neutral,198,1714,1064,126918,1221,0.0027,#Launch #Trending #Sale,,fake,0.036,0.085,73076,36,Other,USA,Movies
21498,Meta,Meta faces criticism online,user_99,2024-06-15,negative,14015,3028,1582,70925,7083,0.1531,#Sale,user_5,real,0.082,0.011,91543,34,Female,Australia,AI
21499,Samsung,Samsung launches new AI feature,user_67,2024-05-16,neutral,2351,2839,1505,150457,2226,0.0442,#Update,user_15 user_86 user_5,fake,0.015,0.009,53181,46,Female,Australia,Gaming
21500,Apple,Apple trending across social media,user_17,2024-05-24,positive,7736,579,1160,39670,4842,0.5093,#ML,user_74 user_78 user_18,fake,0.133,0.066,15190,28,Female,Australia,Shopping
21501,Samsung,Samsung announces new product,user_22,2024-07-05,neutral,11787,1767,1366,15449,7617,0.1612,#ML #Sale,user_21,fake,0.126,0.049,73100,53,Male,UK,Gaming
21502,Microsoft,Microsoft releases major update,user_49,2024-01-27,negative,2731,388,1640,65308,5038,0.063,#Update #AI #Launch,user_20 user_77 user_82,real,0.14,0.059,43357,23,Male,USA,Gaming
21503,Netflix,Netflix announces new product,user_35,2024-01-13,neutral,2438,2097,505,124529,7184,0.0327,#Trending,user_53 user_99 user_57,real,0.074,0.056,74561,23,Male,Singapore,Tech
21504,OpenAI,OpenAI introduces new service,user_92,2024-02-29,neutral,11785,2484,1491,20335,3815,0.1807,#Sale #Tech,user_100 user_54 user_14,fake,0.022,0.081,65211,26,Other,USA,Movies
21505,Meta,Meta users complain about bug,user_65,2024-01-18,positive,5229,735,1964,170691,5911,0.71,#Trending,user_27,fake,0.174,0.03,7365,54,Male,USA,Gaming
21506,Google,Google trending across social media,user_60,2024-04-18,negative,7362,3549,477,189358,5934,0.9755,#Launch #Breaking #Sale,user_35 user_27 user_90,fake,0.143,0.086,7547,44,Male,USA,Gaming
21507,Microsoft,Microsoft faces criticism online,user_49,2024-05-21,positive,9617,3814,1758,134682,175,0.1073,#Update #Tech #Sale,user_43,real,0.02,0.043,89662,52,Male,India,Tech
21508,OpenAI,OpenAI faces criticism online,user_7,2024-03-23,positive,3216,1291,1252,126415,1623,0.0694,#Tech #Update,user_75,real,0.191,0.008,46345,23,Female,Germany,Startups
21509,Amazon,Amazon announces new product,user_52,2024-04-09,positive,4801,3856,1655,24499,6699,0.1586,#AI #Launch #ML,user_16,fake,0.083,0.088,30271,26,Other,Singapore,Finance
21510,Netflix,Netflix receives positive feedback,user_45,2024-02-15,positive,2677,1417,1744,156713,6838,0.3585,#Tech #Launch #ML,user_16,fake,0.186,0.089,7467,31,Male,Germany,Gaming
21511,Tesla,Tesla releases major update,user_86,2024-06-20,negative,4416,2770,609,23714,2192,0.4211,#Tech #Launch,,real,0.058,0.006,10486,24,Female,UK,Tech
21512,Netflix,Netflix sales skyrocket after announcement,user_34,2024-02-27,negative,10226,1146,1306,199,1541,0.1144,#Sale #Trending,user_81 user_92,fake,0.107,0.038,89350,33,Male,Germany,Movies
21513,Netflix,Netflix trending across social media,user_40,2024-04-15,negative,5868,561,1305,136359,543,0.0826,#Update,user_85,real,0.143,0.048,71027,31,Female,India,Finance
21514,Meta,Meta partners with another company,user_40,2024-03-27,negative,10711,2641,35,160673,6551,0.4071,#Sale,user_28,fake,0.111,0.075,26308,26,Female,Singapore,Tech
21515,Netflix,Netflix launches new AI feature,user_1,2024-02-06,positive,423,4932,1653,82408,7095,0.0067,#ML #Breaking #Tech,,real,0.01,0.01,63104,48,Male,UK,Tech
21516,Samsung,Samsung introduces new service,user_83,2024-06-07,negative,12286,3778,1667,41222,5247,0.135,#ML,user_56 user_16,fake,0.137,0.043,90989,51,Male,Germany,AI
21517,Microsoft,Microsoft receives positive feedback,user_9,2024-05-25,positive,3209,272,1338,52400,6276,0.0533,#ML #Launch #Trending,user_59,real,0.018,0.086,60198,33,Female,Singapore,AI
21518,Amazon,Amazon introduces new service,user_48,2024-01-21,neutral,7359,4374,684,144939,7655,0.2397,#Trending,,real,0.186,0.018,30705,55,Female,Germany,Startups
21519,Meta,Meta introduces new service,user_32,2024-05-09,neutral,4066,2926,1896,118790,748,0.1277,#AI #Launch #ML,user_50,real,0.151,0.077,31838,39,Female,India,AI
21520,Google,Google announces new product,user_38,2024-06-14,negative,1418,4326,1995,93119,6495,0.0561,#AI #Breaking,user_78,real,0.112,0.019,25292,34,Other,Australia,AI
21521,Microsoft,Microsoft trending across social media,user_14,2024-04-01,neutral,6868,255,1740,120044,5179,6.5849,#Breaking #Tech,user_64 user_6,real,0.195,0.072,1043,27,Female,Canada,Shopping
21522,Microsoft,Microsoft trending across social media,user_80,2024-06-11,positive,10033,3304,865,17472,4640,0.1682,#Tech,,fake,0.078,0.029,59647,31,Male,Canada,AI
21523,Amazon,Amazon announces new product,user_34,2024-05-02,neutral,38,1745,1860,61991,4638,0.0012,#Sale,,fake,0.113,0.017,31415,23,Other,UK,Movies
